date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
21-may-2004,0,14.7,0,3, , ,0,0,1022.3,5.3,0,11,0,10,0,20, , , , , , , 
22-may-2004,0,15.4,0,1.9, , ,0,0,1025,3.3,0,8,0,80,0,13, , , , , , , 
23-may-2004,0,18.2,0,1.7, , ,0,0,1025,2.6,0,8,0,140,0,12, , , , , , , 
24-may-2004,0,18.6,0,4, , ,0,0,1022.3,2.6,0,6,0,170,0,11, , , , , , , 
25-may-2004,0,18.3,0,7.6, , ,0,0,1018.2,2.5,0,6,0,150,0,10, , , , , , , 
26-may-2004,0,17.7,0,3.3, , ,0,0,1014.7,3.8,0,10,0,80,0,15, , , , , , , 
27-may-2004,0,16.7,0,5.2, , ,0,10.3,1012.1,7.1,0,14,0,160,0,26, , , , , , , 
28-may-2004,0,18.2,0,11.1, , ,0,3.1,1009.6,8.6,0,14,0,150,0,27, , , , , , , 
29-may-2004,0,17.8,0,9.6, , ,0,0.8,1010.7,6.7,0,13,0,200,0,21, , , , , , , 
30-may-2004,0,18.2,0,8.2, , ,0,0,1012.1,4.1,0,9,0,270,0,14, , , , , , , 
31-may-2004,0,15.4,0,8.2, , ,0,9.4,1007.3,6,0,13,0,100,0,23, , , , , , , 
01-jun-2004,0,18.1,0,9.5, , ,0,0,1014.6,8.2,0,12,0,310,0,21, , , , , , , 
02-jun-2004,0,20.5,0,7.9, , ,0,0,1023.5,3.6,0,7,0,200,0,11, , , , , , , 
03-jun-2004,0,21.5,0,10, , ,0,0,1022.8,4.6,0,11,0,270,0,16, , , , , , , 
04-jun-2004,0,20.9,0,14.8, , ,0,0,1019.4,6.5,0,10,0,310,0,16, , , , , , , 
05-jun-2004,0,21.9,0,14, , ,0,0,1015.7,3.3,0,9,0,170,0,14, , , , , , , 
06-jun-2004,0,20.6,0,11.8, , ,0,0,1012,3.6,0,9,0,170,0,15, , , , , , , 
07-jun-2004,0,19.7,0,11.5, , ,0,0,1009.5,5.2,0,11,0,100,0,17, , , , , , , 
08-jun-2004,0,18.7,0,11.7, , ,0,0.1,1009,5,0,10,0,160,0,16, , , , , , , 
09-jun-2004,0,18.5,0,12.2, , ,0,2.9,1009.8,6.2,0,13,0,210,0,20, , , , , , , 
10-jun-2004,0,18.8,0,10.9, , ,0,4.2,1009.8,8.2,0,16,0,220,0,27, , , , , , , 
11-jun-2004,0,18.6,0,9.4, , ,0,0,1015.5,7.4,0,16,0,260,0,23, , , , , , , 
12-jun-2004,0,21,0,8.9, , ,0,0,1022.7,3.8,0,8,0,270,0,16, , , , , , , 
13-jun-2004,0,22.2,0,13.2, , ,0,0,1027.8,3.1,0,7,0,290,0,11, , , , , , , 
14-jun-2004,0,24.5,0,9.4, , ,0,0,1027.8,5.7,0,11,0,300,0,18, , , , , , , 
15-jun-2004,0,22.6,0,10.5, , ,0,0,1023.2,5.8,0,10,0,320,0,17, , , , , , , 
16-jun-2004,0,24.3,0,9.4, , ,0,0.1,1016.2,7.8,0,15,0,260,0,21, , , , , , , 
17-jun-2004,0,16.9,0,10.2, , ,0,0.1,1011.2,9.1,0,14,0,280,0,24, , , , , , , 
18-jun-2004,0,17.2,0,7.9, , ,0,1.2,1009,6.3,0,12,0,320,0,22, , , , , , , 
19-jun-2004,0,17,0,5.8, , ,0,0,1008.5,7,0,12,0,330,0,20, , , , , , , 
20-jun-2004,0,17.5,0,7.7, , ,8, ,1004.4,5.7,0,10,0,0,0,17, , , , , , , 
21-jun-2004,0,18.2,0,6, , ,0,0,1003.6,3.9,0,10,0,170,0,15, , , , , , , 
22-jun-2004,0,14.5,0,9.7, , ,0,39.3,992.2,7.1,0,17,0,90,0,32, , , , , , , 
23-jun-2004,0,15.4,0,9.9, , ,0,4.7,992.1,12.1,0,18,0,290,0,31, , , , , , , 
24-jun-2004,0,16.6,0,5.9, , ,0,1.1,1007.8,8,0,14,0,300,0,23, , , , , , , 
25-jun-2004,0,17.1,0,3.4, , ,0,0,1008.6,5.9,0,12,0,160,0,20, , , , , , , 
26-jun-2004,0,19.9,0,12.4, , ,0,23.7,1000.8,9.7,0,14,0,180,0,27, , , , , , , 
27-jun-2004,0,17.3,0,9.6, , ,0,3,1011,6,0,14,0,280,0,23, , , , , , , 
28-jun-2004,0,18.9,0,7.2, , ,0,0.2,1018.1,6.2,0,14,0,220,0,23, , , , , , , 
29-jun-2004,0,17.8,0,12.7, , ,0,1.9,1013.3,7.1,0,14,0,210,0,23, , , , , , , 
30-jun-2004,0,17.6,0,10.4, , ,0,1.7,1005.9,8.2,0,14,0,270,0,24, , , , , , , 
01-jul-2004,0,18.1,0,8.8, , ,0,0.6,1003.8,6.3,0,13,0,230,0,21, , , , , , , 
02-jul-2004,0,16.1,0,8.9, , ,0,2.4,1002.3,9.9,0,19,0,270,0,32, , , , , , , 
03-jul-2004,0,17,0,9.2, , ,0,2.2,1006.8,7.6,0,13,0,260,0,21, , , , , , , 
04-jul-2004,0,18.2,0,6.8, , ,0,0.2,1011,4.9,0,12,0,320,0,19, , , , , , , 
05-jul-2004,0,18.4,0,6.3, , ,0,0.1,1015.7,3,0,6,0,290,0,11, , , , , , , 
06-jul-2004,0,18.4,0,8.4, , ,0,0.6,1015.6,2.4,0,7,0,160,0,11, , , , , , , 
07-jul-2004,4, ,4, , , ,8, , , ,0,14,0,20,0,23, , , , , , , 
22-jul-2004,0,20.3,0,9.3, , ,0,0.1,1010.5,5.2,0,11,0,230,0,21, , , , , , , 
23-jul-2004,0,19.9,0,7, , ,0,0,1017.2,4.2,0,11,0,260,0,18, , , , , , , 
24-jul-2004,0,17.8,0,6.2, , ,0,0,1021.2,4.8,0,12,0,270,0,17, , , , , , , 
25-jul-2004,0,17.8,0,6.6, , ,0,0,1017.9,7.3,0,13,0,270,0,21, , , , , , , 
26-jul-2004,0,18.1,0,13, , ,8, , ,6.1,0,10,0,280,0,14, , , , , , , 
27-jul-2004,0,20.3,0,13.7, , ,0,0,1015,3.3,0,7,0,110,0,11, , , , , , , 
28-jul-2004,0,18.1,0,13.7, , ,0,0.1,1010.9,4.7,0,10,0,170,0,16, , , , , , , 
29-jul-2004,0,19.3,0,9.1, , ,0,1.2,1008.2,6.3,0,12,0,290,0,19, , , , , , , 
30-jul-2004,0,19.2,0,5.3, , ,8, , ,2.4,0,7,0,200,0,12, , , , , , , 
31-jul-2004,0,21.4,0,10.2, , ,0,0,1016.3,3.4,0,8,0,160,0,14, , , , , , , 
01-aug-2004,0,22.6,0,14.6, , ,0,0,1011.8,5.7,0,8,0,100,0,15, , , , , , , 
02-aug-2004,0,21.5,0,14.5, , ,0,0,1005.2,5.6,0,12,0,90,0,19, , , , , , , 
03-aug-2004,0,16.7,0,13.5, , ,0,9.1,1007,5,0,9,0,280,0,17, , , , , , , 
04-aug-2004,0,18.7,0,12.3, , ,0,0,1009.6,4,0,7,0,320,0,12, , , , , , , 
05-aug-2004,0,18.4,0,13.1, , ,0,4.5,1005.8,5.1,0,12,0,140,0,22, , , , , , , 
06-aug-2004,0,20.2,0,13.1, , ,0,0.1,1007.1,3.4,0,9,0,260,0,13, , , , , , , 
07-aug-2004,0,18.7,0,11, , ,0,0.7,1000.9,6.9,0,13,0,130,0,23, , , , , , , 
08-aug-2004,0,19.4,0,13.7, , ,0,15.9,991.3,10.4,0,19,0,150,0,31, , , , , , , 
09-aug-2004,0,20.4,0,12.2, , ,0,0.9,998.5,4.5,0,10,0,150,0,16, , , , , , , 
10-aug-2004,0,20.6,0,12.3, , ,0,2,1000.5,6.4,0,11,0,100,0,19, , , , , , , 
11-aug-2004,0,20.3,0,13.5, , ,0,3.4,997.9,7.2,0,14,0,90,0,21, , , , , , , 
12-aug-2004,0,18.8,0,15, , ,0,33.9,995.5,3.1,0,7,0,40,0,12, , , , , , , 
13-aug-2004,0,21.6,0,13.2, , ,0,2.4,1003.1,4.8,0,10,0,260,0,15, , , , , , , 
14-aug-2004,0,19.9,0,12, , ,0,0.1,1009.6,4.1,0,9,0,190,0,16, , , , , , , 
15-aug-2004,0,20.4,0,12.6, , ,0,8.7,1005.4,4.4,0,9,0,190,0,15, , , , , , , 
16-aug-2004,0,18.9,0,10.8, , ,0,7.1,996.7,3.8,0,9,0,140,0,15, , , , , , , 
17-aug-2004,0,20.6,0,9.4, , ,0,4.4,990.4,3.8,0,10,0,160,0,16, , , , , , , 
18-aug-2004,0,20.9,0,8, , ,0,24.6,986.7,3,0,9,0,280,0,19, , , , , , , 
19-aug-2004,0,20,0,10.1, , ,0,5,993.3,7.1,0,14,0,250,0,23, , , , , , , 
20-aug-2004,0,17.7,0,8.4, , ,0,0.4,1005.2,7.5,0,16,0,300,0,25, , , , , , , 
21-aug-2004,0,16.8,0,5, , ,0,0.1,1012.5,3.3,0,7,0,150,0,11, , , , , , , 
22-aug-2004,0,17.7,0,12.2, , ,0,20,1003.9,7,0,14,0,150,0,26, , , , , , , 
23-aug-2004,0,21.2,0,13.1, , ,0,22.6,998.1,3.4,0,10,0,260,0,16, , , , , , , 
24-aug-2004,0,17.6,0,12.6, , ,0,8.9,1001.6,6.3,0,13,0,260,0,22, , , , , , , 
25-aug-2004,0,19.1,0,11.4, , ,0,0.7,1009,6.9,0,13,0,300,0,22, , , , , , , 
26-aug-2004,0,18.1,0,12.5, , ,0,0.4,1010.3,6.7,0,14,0,210,0,21, , , , , , , 
27-aug-2004,0,18.9,0,12.3, , ,0,0,1006,6,0,10,0,260,0,17, , , , , , , 
28-aug-2004,0,17.9,0,11.4, , ,0,0,1006.8,4.4,0,10,0,260,0,16, , , , , , , 
29-aug-2004,0,16.3,0,12.2, , ,0,0.7,1006.5,9,0,16,0,260,0,26, , , , , , , 
30-aug-2004,0,18.1,0,9.4, , ,0,0,1013.9,6.4,0,12,0,330,0,21, , , , , , , 
31-aug-2004,0,18.8,0,5.8, , ,0,0,1014.2,3.3,0,9,0,150,0,14, , , , , , , 
01-sep-2004,0,17.3,0,9.3, , ,0,6.4,1008.3,5,0,11,0,160,0,17, , , , , , , 
02-sep-2004,4, ,4, , , ,8, , , ,0,8,0,300,0,13, , , , , , , 
10-sep-2004,0,19.2,0,13.1, , ,0,2.7,1002.9,5.5,0,11,0,150,0,18, , , , , , , 
11-sep-2004,0,14.4,0,9.1, , ,0,12,1003.8,7.1,0,16,0,270,0,28, , , , , , , 
12-sep-2004,0,16,0,7.3, , ,0,9.6,999.4,7.9,0,17,0,190,0,29, , , , , , , 
13-sep-2004,0,14.7,0,7.9, , ,0,2.2,988.7,8.8,0,18,0,240,0,34, , , , , , , 
14-sep-2004,0,16,0,6.1, , ,0,4.7,998.6,10.4,0,16,0,240,0,27, , , , , , , 
15-sep-2004,0,16.2,0,3.4, , ,0,0.2,1015,3.5,0,9,0,210,0,16, , , , , , , 
16-sep-2004,0,16.2,0,11.1, , ,0,8.6,1009.4,8,0,18,0,180,0,31, , , , , , , 
17-sep-2004,0,16.4,0,9.8, , ,0,1.8,1001.6,6.8,0,16,0,200,0,28, , , , , , , 
18-sep-2004,0,16.1,0,6.7, , ,0,4.4,1002.3,7.3,0,16,0,260,0,26, , , , , , , 
19-sep-2004,0,15.9,0,7.2, , ,0,1.6,1005.6,7.1,0,13,0,240,0,23, , , , , , , 
20-sep-2004,0,15.2,0,10.2, , ,0,0.3,1005.1,11.1,0,20,0,260,0,32, , , , , , , 
21-sep-2004,0,15.3,0,10.3, , ,0,0,1015.8,9,0,17,0,280,0,25, , , , , , , 
22-sep-2004,0,17.7,0,13.5, , ,0,1.8,1016.3,10.6,0,17,0,290,0,29, , , , , , , 
23-sep-2004,0,16.6,0,9.2, , ,0,0.7,1015.2,8.9,0,15,0,280,0,22, , , , , , , 
24-sep-2004,0,14,0,5.3, , ,0,0,1020.9,3,0,7,0,330,0,11, , , , , , , 
25-sep-2004,0,17.4,0,10.9, , ,0,0.1,1019.8,4.8,0,11,0,270,0,17, , , , , , , 
26-sep-2004,0,20.1,0,11.8, , ,0,0.1,1019,6,0,11,0,260,0,17, , , , , , , 
27-sep-2004,0,18.8,0,14.1, , ,0,0,1017.8,4.7,0,9,0,260,0,13, , , , , , , 
28-sep-2004,0,17.7,0,10.7, , ,0,0,1013.8,3.7,0,8,0,270,0,13, , , , , , , 
29-sep-2004,0,15.6,0,13.3, , ,0,14,1008.5,3.9,0,8,0,170,0,12, , , , , , , 
30-sep-2004,0,15.6,0,11.3, , ,0,0.1,1010.5,5.5,0,11,0,270,0,20, , , , , , , 
01-oct-2004,0,15.6,0,8.6, , ,0,3.1,1006.6,7.4,0,16,0,230,0,29, , , , , , , 
02-oct-2004,0,15.3,0,6.3, , ,0,4.6,1005.7,6.5,0,15,0,250,0,26, , , , , , , 
03-oct-2004,0,15.7,0,5.5, , ,0,12.8,998,5.6,0,16,0,190,0,30, , , , , , , 
04-oct-2004,0,14.2,0,3.9, , ,0,5.1,994.8,7.2,0,15,0,210,0,29, , , , , , , 
05-oct-2004,0,13.1,0,5.8, , ,0,1.2,1000,6.6,0,15,0,280,0,23, , , , , , , 
06-oct-2004,0,12.2,0,4.4, , ,0,2.1,1007.5,5.7,0,13,0,270,0,22, , , , , , , 
07-oct-2004,0,14.4,0,3.3, , ,0,0,1012.2,3.1,0,8,0,340,0,13, , , , , , , 
08-oct-2004,0,13.7,0,3.8, , ,0,0,1015.2,5.4,0,11,0,30,0,18, , , , , , , 
09-oct-2004,0,13.4,0,6.8, , ,0,0,1013.7,9.6,0,15,0,70,0,27, , , , , , , 
10-oct-2004,0,13.6,0,7.6, , ,0,0,1010.1,7,0,13,0,50,0,21, , , , , , , 
11-oct-2004,0,11.2,0,8.6, , ,0,3.2,1010,3.5,0,7,0,40,0,11, , , , , , , 
12-oct-2004,0,13.3,0,5.7, , ,0,0.1,1002.8,3.7,0,8,0,150,0,12, , , , , , , 
13-oct-2004,0,12.2,0,7.1, , ,0,13.4,993.3,3.5,0,7,0,100,0,13, , , , , , , 
14-oct-2004,0,12.1,0,3.5, , ,0,5.4,994.1,6.4,0,12,0,270,0,21, , , , , , , 
15-oct-2004,0,12.3,0,3, , ,0,0.7,995,5.2,0,12,0,280,0,18, , , , , , , 
16-oct-2004,0,12.5,0,2, , ,0,0.4,998.4,6.5,0,12,0,330,0,18, , , , , , , 
17-oct-2004,0,12.2,0,5.7, , ,0,0,1003.9,5.7,0,11,0,300,0,19, , , , , , , 
18-oct-2004,0,12.4,0,0.6, , ,0,0,1000,2.5,0,6,0,220,0,13, , , , , , , 
19-oct-2004,0,10,0,-0.1, , ,0,6,991.7,3.6,0,9,0,260,0,15, , , , , , , 
20-oct-2004,0,6.1,0,-0.1, , ,0,9.8,988.2,4.6,0,9,0,270,0,14, , , , , , , 
21-oct-2004,0,12.9,0,-0.9, , ,0,1.8,990.5,6.2,0,17,0,250,0,28, , , , , , , 
22-oct-2004,0,13,0,5.5, , ,0,15.7,990.9,3.6,0,9,0,180,0,15, , , , , , , 
23-oct-2004,0,13.2,0,6.8, , ,0,6.2,988.9,5.4,0,12,0,260,0,19, , , , , , , 
24-oct-2004,0,13.2,0,9.5, , ,0,6.6,982.3,10.5,0,20,0,270,0,30, , , , , , , 
25-oct-2004,0,12.4,0,3, , ,0,0.5,995.6,6.8,0,15,0,270,0,25, , , , , , , 
26-oct-2004,0,12.3,0,1, , ,0,2.3,998.7,4.9,0,10,0,160,0,19, , , , , , , 
27-oct-2004,0,12.4,0,10, , ,0,41.2,976.7,17.8,0,27,0,80,0,46, , , , , , , 
28-oct-2004,0,12.9,0,8.7, , ,0,20.8,966.4,11.3,0,18,0,40,0,29, , , , , , , 
29-oct-2004,0,13.6,0,11.1, , ,0,7.1,982.5,9.4,0,15,0,10,0,26, , , , , , , 
30-oct-2004,0,12.6,0,5.6, , ,0,0,1004.5,4.9,0,11,0,330,0,17, , , , , , , 
31-oct-2004,0,9.7,0,5, , ,0,0.3,1017.3,3.7,0,7,0,260,0,11, , , , , , , 
01-nov-2004,0,11.1,0,8, , ,0,0,1017.6,2.5,0,7,0,90,0,11, , , , , , , 
02-nov-2004,0,11.8,0,4, , ,0,0,1010.4,4.8,0,10,0,90,0,15, , , , , , , 
03-nov-2004,0,13.1,0,2.2, , ,0,1.1,1007.8,2.3,0,13,0,270,0,20, , , , , , , 
04-nov-2004,0,12.3,0,2.3, , ,0,0.1,1017.4,4.6,0,12,0,270,0,19, , , , , , , 
05-nov-2004,0,12.4,0,7.4, , ,0,0,1026.4,2.2,0,8,0,260,0,12, , , , , , , 
06-nov-2004,0,12.2,0,8, , ,0,0.2,1026.6,5.2,0,9,0,300,0,17, , , , , , , 
07-nov-2004,0,11.9,0,8.8, , ,0,0.8,1023.2,5.6,0,11,0,300,0,17, , , , , , , 
08-nov-2004,0,13.6,0,9.6, , ,0,0.5,1018.2,7,0,12,0,300,0,21, , , , , , , 
09-nov-2004,0,11.2,0,7.2, , ,0,0.2,1016.4,8.5,0,18,0,300,0,32, , , , , , , 
10-nov-2004,0,11,0,7.1, , ,0,0,1020.8,6.3,0,16,0,310,0,26, , , , , , , 
11-nov-2004,0,12.2,0,8.5, , ,0,0.2,1021.4,5.7,0,11,0,310,0,22, , , , , , , 
12-nov-2004,0,13.2,0,5, , ,0,0.4,1025.4,6.6,0,14,0,350,0,22, , , , , , , 
13-nov-2004,0,8.8,0,-0.3, , ,0,0,1033.8,3.5,0,9,0,340,0,13, , , , , , , 
14-nov-2004,0,8.9,0,3.5, , ,0,0,1032.1,2.4,0,7,0,220,0,10, , , , , , , 
15-nov-2004,0,11.4,0,5.8, , ,0,0.5,1025.5,3.9,0,8,0,240,0,13, , , , , , , 
16-nov-2004,0,13.4,0,6.1, , ,0,1.4,1022.7,6,0,14,0,260,0,23, , , , , , , 
17-nov-2004,0,13.6,0,7, , ,0,0.8,1019.2,8.8,0,15,0,260,0,25, , , , , , , 
18-nov-2004,0,13.1,0,1.4, , ,0,2.9,1009.2,5.9,0,18,0,280,0,28, , , , , , , 
19-nov-2004,0,4.2,0,-0.9, , ,0,0.6,1018,2.7,0,8,0,320,0,13, , , , , , , 
20-nov-2004,0,12.3,0,2.7, , ,0,5.7,1015.3,3.8,0,8,0,100,0,12, , , , , , , 
21-nov-2004,0,12.9,0,8.8, , ,0,1.3,1011.2,4.9,0,10,0,210,0,16, , , , , , , 
22-nov-2004,0,13.3,0,6.8, , ,0,0,1015.1,4.7,0,12,0,250,0,19, , , , , , , 
23-nov-2004,0,13.8,0,9.3, , ,0,0.9,1021.1,3.3,0,6,0,160,0,9, , , , , , , 
24-nov-2004,0,12.2,0,9.9, , ,0,0,1019.5,5.4,0,9,0,160,0,15, , , , , , , 
25-nov-2004,0,11.9,0,11, , ,0,6.5,1012.8,5.4,0,10,0,160,0,16, , , , , , , 
26-nov-2004,0,11.3,0,2.2, , ,0,0.6,1014.8,3.5,0,8,0,300,0,13, , , , , , , 
27-nov-2004,0,10.2,0,2.4, , ,0,3.1,1016,2.6,0,10,0,0,0,16, , , , , , , 
28-nov-2004,0,8.5,0,2.1, , ,0,0.1,1016.5,6.2,0,13,0,330,0,21, , , , , , , 
29-nov-2004,0,6.7,0,-2, , ,0,0,1012.8,2.5,0,6,0,160,0,10, , , , , , , 
30-nov-2004,0,8.9,0,4.1, , ,0,1.3,1003.4,3,0,8,0,160,0,14, , , , , , , 
01-dec-2004,0,8,0,1.6, , ,0,0,1005.7,3.5,0,6,0,20,0,10, , , , , , , 
02-dec-2004,0,5.6,0,-0.9, , ,0,0,1012.2,3.2,0,7,0,260,0,10, , , , , , , 
03-dec-2004,0,8.7,0,2, , ,0,0,1017.8,1.8,0,4,0,190,0,6, , , , , , , 
04-dec-2004,0,10.4,0,4.8, , ,0,0.2,1022.3,3.7,0,8,0,230,0,13, , , , , , , 
05-dec-2004,0,12.8,0,8.9, , ,0,0,1023.2,3.9,0,9,0,170,0,17, , , , , , , 
06-dec-2004,0,11.3,0,7.2, , ,0,0.2,1019.2,7,0,16,0,190,0,24, , , , , , , 
07-dec-2004,0,9.8,0,6, , ,0,0.8,1022.2,3.1,0,7,0,100,0,10, , , , , , , 
08-dec-2004,0,11.4,0,8.1, , ,0,1,1020.5,5.4,0,10,0,170,0,16, , , , , , , 
09-dec-2004,0,10.6,0,8.5, , ,0,0,1015.2,7.6,0,12,0,150,0,21, , , , , , , 
10-dec-2004,0,10.7,0,9.4, , ,0,1.9,1013.9,4.4,0,12,0,170,0,18, , , , , , , 
11-dec-2004,0,11.2,0,9.1, , ,0,0.3,1018.3,4.1,0,8,0,160,0,13, , , , , , , 
12-dec-2004,0,9.9,0,7.3, , ,0,0.4,1018.6,4.1,0,7,0,100,0,14, , , , , , , 
13-dec-2004,0,10.5,0,7.2, , ,0,0,1017.5,3.8,0,11,0,170,0,17, , , , , , , 
14-dec-2004,0,12.2,0,10.4, , ,0,3.2,1011.3,9,0,14,0,190,0,24, , , , , , , 
15-dec-2004,0,12.3,0,1.8, , ,0,3,1008.6,5,0,12,0,220,0,21, , , , , , , 
16-dec-2004,0,10.2,0,6.5, , ,0,1.6,999.9,11.3,0,20,0,270,0,36, , , , , , , 
17-dec-2004,0,11.3,0,2.1, , ,0,7.4,996.2,7.7,0,23,0,320,0,38, , , , , , , 
18-dec-2004,0,6.5,0,-0.8, , ,0,23,1000.1,4.7,0,14,0,70,0,21, , , , , , , 
19-dec-2004,0,5.8,0,0.8, , ,0,4.3,1004.3,5.8,0,14,0,40,0,22, , , , , , , 
20-dec-2004,0,8.1,0,-0.9, , ,0,2.8,1014.5,5.3,0,13,0,270,0,23, , , , , , , 
21-dec-2004,0,8.1,0,3.5, , ,0,2,1021.2,5.1,0,10,0,300,0,18, , , , , , , 
22-dec-2004,0,12.3,0,8.1, , ,0,3.5,1013.7,12.3,0,16,0,260,0,29, , , , , , , 
23-dec-2004,0,11.9,0,7.9, , ,0,0,1008.2,13.7,0,19,0,270,0,32, , , , , , , 
24-dec-2004,0,8.2,0,1.4, , ,0,6.3,997.3,8.5,0,16,0,250,0,30, , , , , , , 
25-dec-2004,0,2.8,0,0.2, , ,0,5.7,998.5,6.5,0,13,0,310,0,23, , , , , , , 
26-dec-2004,0,6.6,0,-0.8, , ,0,0,1012.1,4.7,0,13,0,310,0,22, , , , , , , 
27-dec-2004,0,10.9,0,1.6, , ,0,4.6,1007.6,6.6,0,19,0,270,0,33, , , , , , , 
28-dec-2004,0,7.1,0,-0.3, , ,0,1.1,1010.5,6.4,0,16,0,260,0,28, , , , , , , 
29-dec-2004,0,13.6,0,2.5, , ,0,0,1019.5,4.3,0,11,0,250,0,17, , , , , , , 
30-dec-2004,0,12.9,0,10.1, , ,0,0.3,1017.5,7.6,0,13,0,210,0,21, , , , , , , 
31-dec-2004,0,12.1,0,3.6, , ,0,0,1016.9,4,0,12,0,260,0,20, , , , , , , 
01-jan-2005,0,12.5,0,2.2, , ,0,3.6,1010.2,10.5,0,24,0,240,0,39, , , , , , , 
02-jan-2005,0,8.1,0,2.8, , ,0,0.5,1021.7,7.5,0,14,0,270,0,25, , , , , , , 
03-jan-2005,0,10.6,0,4.9, , ,0,0.1,1020.5,8.1,0,17,0,180,0,30, , , , , , , 
04-jan-2005,0,10.6,0,2.9, , ,0,4,1013.2,9.1,0,22,0,190,0,36, , , , , , , 
05-jan-2005,0,10,0,2.4, , ,0,3.3,1012.7,7.5,0,17,0,250,0,30, , , , , , , 
06-jan-2005,0,12.4,0,2.4, , ,0,0.7,1013.5,7.1,0,16,0,200,0,28, , , , , , , 
07-jan-2005,0,12.8,0,11.1, , ,0,23.6,996.8,16.5,0,25,0,190,0,40, , , , , , , 
08-jan-2005,0,11.7,0,2.7, , ,0,3.8,997.7,12.1,0,24,0,240,0,43, , , , , , , 
09-jan-2005,0,12.9,0,7.4, , ,0,9,1001.3,12.7,0,21,0,190,0,35, , , , , , , 
10-jan-2005,0,11.8,0,6.3, , ,0,0.2,1000.2,7.5,0,20,0,210,0,37, , , , , , , 
11-jan-2005,0,12.2,0,2.9, , ,0,5.7,998.1,14.4,0,25,0,190,0,43, , , , , , , 
12-jan-2005,0,8,0,-0.6, , ,0,2.6,1013.9,7.6,0,18,0,220,0,34, , , , , , , 
13-jan-2005,0,9.2,0,-1.9, , ,0,0.9,1017.7,5.3,0,13,0,150,0,23, , , , , , , 
14-jan-2005,0,12.2,0,9, , ,0,5.9,1009.2,10,0,17,0,160,0,30, , , , , , , 
15-jan-2005,0,12.3,0,9.6, , ,0,7.8,1006.3,11.7,0,20,0,150,0,32, , , , , , , 
16-jan-2005,0,10.1,0,6.8, , ,0,1.5,1008.7,8,0,14,0,170,0,22, , , , , , , 
17-jan-2005,0,10.3,0,1, , ,0,9,999.4,9.1,0,18,0,270,0,28, , , , , , , 
18-jan-2005,0,6.4,0,0.5, , ,0,9.9,1000.3,11.4,0,20,0,270,0,33, , , , , , , 
19-jan-2005,0,12.4,0,5.7, , ,0,2.6,1009.3,12.2,0,18,0,270,0,34, , , , , , , 
20-jan-2005,0,12.1,0,8.7, , ,0,0.1,1010.5,15.9,0,23,0,260,0,35, , , , , , , 
21-jan-2005,0,11.6,0,7.1, , ,0,6.1,1013,7.4,0,13,0,250,0,21, , , , , , , 
22-jan-2005,0,12.1,0,2.7, , ,0,16.9,1014.2,7.3,0,20,0,40,0,33, , , , , , , 
23-jan-2005,0,5.4,0,0.6, , ,0,0.1,1027,7.2,0,15,0,20,0,21, , , , , , , 
24-jan-2005,0,6.6,0,2, , ,0,0,1033.4,9.5,0,17,0,10,0,28, , , , , , , 
25-jan-2005,0,9,0,3.7, , ,0,0.2,1032.1,8.1,0,14,0,340,0,20, , , , , , , 
26-jan-2005,0,9.5,0,6.3, , ,0,0.2,1031.9,6.5,0,10,0,350,0,16, , , , , , , 
27-jan-2005,0,7.6,0,5.3, , ,0,0,1028.8,6.7,0,13,0,350,0,22, , , , , , , 
28-jan-2005,0,8.9,0,6.4, , ,0,0,1025,6.9,0,13,0,340,0,26, , , , , , , 
29-jan-2005,0,8.9,0,6, , ,0,0,1027.8,4.7,0,10,0,10,0,16, , , , , , , 
30-jan-2005,0,8.6,0,3, , ,0,0,1032.8,6.1,0,11,0,300,0,21, , , , , , , 
31-jan-2005,0,9.8,0,6, , ,0,0,1034.8,7,0,11,0,320,0,21, , , , , , , 
01-feb-2005,0,8.6,0,5.3, , ,0,0,1035.6,7.6,0,12,0,320,0,20, , , , , , , 
02-feb-2005,0,9.8,0,1.8, , ,0,0,1035.9,4.1,0,10,0,310,0,15, , , , , , , 
03-feb-2005,0,8.4,0,-2.2, , ,0,0,1031.6,2.8,0,8,0,240,0,14, , , , , , , 
04-feb-2005,0,9.8,0,4.3, , ,0,2.9,1019,7.9,0,14,0,190,0,26, , , , , , , 
05-feb-2005,0,7.3,0,-2.4, , ,0,0.8,1012,3.5,0,11,0,10,0,18, , , , , , , 
06-feb-2005,0,7.2,0,-1.4, , ,0,0.1,1015.7,4.2,0,9,0,330,0,15, , , , , , , 
07-feb-2005,0,8.5,0,-3.8, , ,0,0.2,1013.8,3.6,0,10,0,180,0,19, , , , , , , 
08-feb-2005,0,9.4,0,5.9, , ,0,1.3,1014.8,4.1,0,8,0,200,0,14, , , , , , , 
09-feb-2005,0,10.4,0,7.3, , ,0,0.2,1015.7,8.1,0,13,0,230,0,21, , , , , , , 
10-feb-2005,0,10.5,0,7.1, , ,0,8.1,1014,2.8,0,8,0,220,0,13, , , , , , , 
11-feb-2005,0,13.3,0,6.3, , ,0,9,1009.4,5.8,0,19,0,260,0,31, , , , , , , 
12-feb-2005,0,12.7,0,5.8, , ,0,1.7,1009,15.4,0,22,0,280,0,38, , , , , , , 
